Title,Author,url,download,ID,Fandom Tags,Relationship Tags,Character Tags,Additional Tags,Status,Chapter Count,Current Chapter,Summary,Completed,Category_ID
"Scarred, Busted Knuckles",justapoorboy,https://archiveofourown.org/works/29705793,https://archiveofourown.org/downloads/29705793/title.epub,AO3W_29705793,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Everyone', 'Bakugou Katsuki & Midoriya Izuku', 'Midoriya Izuku & Todoroki Shouto']","['Midoriya Izuku', 'Midoriya Inko', 'Bakugou Katsuki', 'Original Characters', 'Class 1-A (My Hero Academia)', 'Toga Himiko', 'League of Villains (My Hero Academia)']","['Adrenaline Junkie Midoriya Izuku', 'he’s a tad bit insane', 'Quirkless Midoriya Izuku', 'i wanted a feral child with a bat and this is what i have to give to this world', 'Feral Midoriya Izuku', 'Unreliable Narrator', 'Confused Bakugou Katsuki', 'I have no idea where this fic is going', 'Other Additional Tags to Be Added', 'Dubious Morality', 'Infrequent Updates', 'BAMF Midoriya Izuku', 'No Beta', 'Probably too American to be accurate', 'Human Disaster Midoriya Izuku', 'he’s the product of bent scissors and a flaming tornado', 'slow burn feral friends Midoriya and Bakugou', 'if they make eye contact for more than a few seconds', 'they have to fight', 'it is law', 'Anxious Midoriya Izuku', 'he is anxious and dramatic']",Updated,9,1,"If Izuku was four when the reality of the equality and fairness of the world became clear, then he was twelve when he came face to face with his own mortality and decided that he was going to live. If his standard of what constitutes as living becomes skewed, that’s hardly his fault. Shame about the collateral damage, though. Or: Midoriya goes a little crazy and a lot heroic Or: A story in which I give green child a baseball bat and even less regard for his safety",False,2
Don't tell dad!,Adarra,https://archiveofourown.org/works/25972321,https://archiveofourown.org/downloads/25972321/title.epub,AO3W_25972321,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic'],"['Midoriya Izuku', 'Midoriya Hisashi', 'Nedzu (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Class 1-A (My Hero Academia)', 'League of Villains (My Hero Academia)']","['Midoriya Izuku Has a Quirk', 'Midoriya Izuku Has PTSD - Post-Traumatic Stress Disorder', 'Midoriya Izuku Has Trust Issues', 'Midoriya Izuku Has No Chill', 'Abused Midoriya Izuku', 'Midoriya Hisashi Being an Asshole', 'YouTuber Midoriya Izuku', 'Cryptid Midoriya Izuku', 'no beta we die like my sanity', 'Pls god help me']",Updated,5,1,"Local abused youtuber cryptid finds love in the hearts of his newly formed cult- i mean fans. More at 7. A.K.A food for my hunger of angst. Update 24 July 2025 : Sorry for the whiplash, this is apparently not the same edgy fic you once knew anymore. Idk, the world is emo enough. Its just depressing now.",False,2
my heart is the worst kind of weapon,depressioncafe,https://archiveofourown.org/works/31321211,https://archiveofourown.org/downloads/31321211/title.epub,AO3W_31321211,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Midoriya Izuku', 'Class 1-A & Midoriya Izuku']","['Midoriya Izuku', 'Bakugou Katsuki', 'Kirishima Eijirou', 'Uraraka Ochako', 'Kaminari Denki', 'Iida Tenya', 'Asui Tsuyu', 'Yaoyorozu Momo', 'Sero Hanta', 'Tokoyami Fumikage', 'Dark Shadow (My Hero Academia)']","['Dekubowl', 'Self-Harm', 'Implied/Referenced Self-Harm', 'Dermatillomania', 'Eating Disorders', 'Depression', 'Midoriya Izuku Needs A Hug', 'Bakugou Katsuki Swears A Lot', 'Bakugou Katsuki is Bad at Feelings', 'Protective Bakugou Katsuki', 'Protective Todoroki Shouto', 'Dark Shadow is a Little Shit (My Hero Academia)', 'Dark Shadow Is Adorable', 'Midoriya Izuku Has One for All Quirk', 'Protective Class 1-A (My Hero Academia)', 'I hurt the cinnamon roll', 'trigger warning', 'Autistic Midoriya Izuku', 'Panic Attacks', 'Midoriya Hisashi Being an Asshole', 'Single Parent Midoriya Inko', 'Nurse Midoriya Inko', 'inko is honestly a bad bitch and she deserves more love', 'Good Parent Bakugou Mitsuki', 'Good Parent Midoriya Inko', 'Hard of Hearing Bakugou Katsuki', 'a weird amount of space metaphors', 'cause i like space']",Completed,30,1,Izuku struggles under the weight of the world. His friends notice. Or: I project my mental health bullshit onto Izuku Midoriya with no remorse whatsoever.,True,3
Accidents Happen,tragedyandthepagans,https://archiveofourown.org/works/30869327,https://archiveofourown.org/downloads/30869327/title.epub,AO3W_30869327,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Midoriya Inko & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Shinsou Hitoshi', 'Bakugou Katsuki & Midoriya Izuku']","['Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Midoriya Inko', 'Kayama Nemuri | Midnight', 'Class 1-A (My Hero Academia)', 'Shinsou Hitoshi', 'Bakugou Katsuki', 'Bakugou Mitsuki', 'Tsukauchi Naomasa']","['Parental Aizawa Shouta | Eraserhead', 'Married Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Protective Aizawa Shouta | Eraserhead', 'Aizawa Shouta | Eraserhead Adopts Midoriya Izuku', 'Established Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead Training Shinsou Hitoshi', 'Parental Yamada Hizashi | Present Mic', 'Protective Yamada Hizashi | Present Mic', 'Yamada Hizashi | Present Mic is a Dork', 'Yamada Hizashi | Present Mic Adopts Midoriya Izuku', 'Quirkless Midoriya Izuku', 'Young Midoriya Izuku', 'Dead Midoriya Inko', 'Homeless Midoriya Izuku', 'Villain Midoriya Hisashi', 'Abusive Midoriya Hisashi', 'Past Rape/Non-con', 'let me crush my comfort characters and then maybe my mental illness will go away', 'Midoriya Izuku Does Not Have One for All Quirk', 'Protective Class 1-A (My Hero Academia)', 'Protective Bakugou Katsuki']",Completed,41,1,"A small green-haired, yellow-eyed child shows up at Hizashi and Shouta's apartment, claiming that Present Mic is his real father, and that he needs to be adopted. Now. WARNING: This fic includes explicit and graphic descriptions of child sexual abuse and assault, as well as allusions to suicide. Izuku is a victim of many horrific things in this fic, and as a young child, processes and understands these things through the only language and tools he has available to him. If you need someone to talk to, RAINN is available 24/7 at 800.656.HOPE This fic will no longer be updated. Thank you so much to everyone who read and enjoyed it.",True,3
You Only Need WiFi And A Laptop To Start A Revolution [discontinued],Sleep_Deprived_Cat,https://archiveofourown.org/works/31420979,https://archiveofourown.org/downloads/31420979/title.epub,AO3W_31420979,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Shinsou Hitoshi', 'Bakugou Katsuki/Consequences - Relationship', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Other Relationship Tags to Be Added']","['Midoriya Izuku', 'Shinsou Hitoshi', 'Bakugou Katsuki', 'Midoriya Inko', 'Background & Cameo Characters', 'Other Character Tags to Be Added', 'Original Characters']","['Quirkless Midoriya Izuku', 'Angst', 'Angst with a Happy Ending', 'Quirkless Discrimination (My Hero Academia)', 'Quirkless Original Character(s) (My Hero Academia)', 'Quirk Discrimination (My Hero Academia)', 'Midoriya Izuku Needs A Hug', 'Midoriya Izuku Does Not Have One for All Quirk', 'Midoriya Izuku Needs A Break', 'Hurt Midoriya Izuku', 'YouTube', 'YouTuber Midoriya Izuku', 'Midoriya Izuku & Shinsou Hitoshi Friendship', 'Shinsou Hitoshi Needs a Hug', 'Insomniac Shinsou Hitoshi', 'Yagi Toshinori | All Might is a Bad Teacher', 'Yagi Toshinori | All Might is Bad at Feelings', 'Yagi Toshinori | All Might Bashing', 'Bully Bakugou Katsuki', 'Bakugou Katsuki is Bad at Feelings', 'Midoriya Izuku is a Problem Child', 'Found Family', 'WIP', 'Consequences', 'Pre-Canon', 'izuku makes a friend and im proud', 'Shit ton of Original Characters', 'am I tagging this right', 'My First Fanfic', 'lot and lots of angst', 'Slow Burn', 'Slow Build', 'society sucks', 'Revolution', 'Protests', 'tell me if i make mistakes', 'Is this enough tags?', 'BAMF Midoriya Izuku', 'izuku is kinda ooc ngl', 'Abusive Midoriya Inko', 'im sorry but it had to be done', 'i love her but alas', 'Child Neglect', 'Neglectful Midoriya Inko', 'Abused Midoriya Izuku', 'Orphanage', 'Petitions', 'Angst and Hurt/Comfort', 'The Comfort Comes Later', 'LGBTQ Themes', 'News Media', 'Social Media', 'The Author Regrets Everything', 'Author Is Sleep Deprived', 'i dont know what im doing', 'Why Did I Write This?', 'the title is accurate', 'Other Additional Tags to Be Added', 'two wild lesbians have appeared', 'Yume uses they/them pronouns', 'Gaslighting', 'Abandoned Work - Unfinished and Discontinued']",Updated,7,1,"Izuku has had enough of seeing people like him being hurt for no reason other than people not liking their quirks for lack thereof. So he decides to start a revolution. ''Hello internet, my name is Midoriya Izuku …and I’m quirkless.'' [Discontinued]",False,2
Can We Teach Him,Starlight Sakura (PastelGlitterPen),https://archiveofourown.org/works/30732008,https://archiveofourown.org/downloads/30732008/title.epub,AO3W_30732008,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Queer Platonic Dekusquad - Relationship', 'Kaminari Denki/Shinsou Hitoshi', 'Jirou Kyouka/Yaoyorozu Momo', 'Midoriya Izuku/Todoroki Shouto', 'Midoriya Izuku/Uraraka Ochako', 'Asui Tsuyu/Midoriya Izuku', 'Iida Tenya/Midoriya Izuku', 'Todoroki Shouto/Uraraka Ochako', 'Asui Tsuyu/Todoroki Shouto', 'Iida Tenya/Todoroki Shouto', 'Asui Tsuyu/Uraraka Ochako', 'Iida Tenya/Uraraka Ochako', 'Asui Tsuyu/Iida Tenya']","['Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead', 'Midoriya Izuku', 'Shinsou Hitoshi', 'Kayama Nemuri | Midnight', 'Nedzu (My Hero Academia)', 'Bakugou Katsuki', 'Hatsume Mei', 'Uraraka Ochako', 'Iida Tenya', 'Asui Tsuyu', 'Todoroki Shouto', 'Kaminari Denki', 'Kirishima Eijirou', 'Ashido Mina', 'Sero Hanta', 'Class 1-A (My Hero Academia)']","['Implied/Referenced Child Abuse', 'Implied/Referenced Rape/Non-con', 'Parental Aizawa Shouta | Eraserhead', 'Aizawa Shouta | Eraserhead Adopts Shinsou Hitoshi', 'Protective Aizawa Shouta | Eraserhead', 'Aizawa Shouta | Eraserhead Adopts Midoriya Izuku', 'Parental Yamada Hizashi | Present Mic', 'Mama mic', 'Nonbinary Character', 'Nonbinary Yamada Hizashi | Present Mic', 'Midoriya Izuku Has a Quirk', 'Midoriya Izuku Does Not Have One for All Quirk', 'Bakugou Katsuki Redemption', 'Yagi Toshinori | All Might Being an Asshole', 'Queerplatonic Relationships', 'Queerplatonic Dekusquad', 'Adopted Sibling Relationship', 'Adopted Shinsou Hitoshi', 'Adopted Midoriya Izuku', 'Gender Non-Conforming Midoriya Izuku', 'Autistic Hatsume Mei', 'Hatsume Mei Has ADHD', ""I will add more tags as they come up so that there aren't spoilers"", 'Some canon is getting thrown out or changed', 'Shinsou Hitoshi Replaces Mineta Minoru', 'Shinsou Hitoshi is in Class 1-A', 'Kaminari Denki Has ADHD', 'Bisexual Disaster Kaminari Denki', 'Genderfluid Kaminari Denki', 'Minor Character Death', 'POV Alternating', 'Autistic Iida Tenya', 'Boku no Hero Academia | My Hero Academia Manga Spoilers']",Updated,132,1,"A little less than a year ago, Aizawa Shouta found a 14-year-old, quirkless boy in an abandoned house. Now he had two brilliant kids who had just gotten into UA with their friends. Can his boys make it through UA and become heroes? Sequel to 'Can We Keep Him.'",False,2
Smoke and Mirrors,YukioMustang,https://archiveofourown.org/works/27855977,https://archiveofourown.org/downloads/27855977/title.epub,AO3W_27855977,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Shinsou Hitoshi', 'Midoriya Izuku & Shinsou Hitoshi', 'Midoriya Izuku & Todoroki Shouto', 'Midoriya Izuku & Nedzu', 'Dabi & Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic']","['Midoriya Izuku', 'Shinsou Hitoshi', 'Todoroki Shouto', 'Dabi (My Hero Academia)', 'Takami Keigo | Hawks', 'Aizawa Shouta | Eraserhead', 'Nedzu (My Hero Academia)']","['Depressed Midoriya Izuku', 'Depressed Todoroki Shouto', 'Underage Smoking', 'Takami Keigo | Hawks Needs a Hug', 'Protective Dabi (My Hero Academia)', 'Vigilante Dabi (My Hero Academia)', 'Dabi is Not a Villain (My Hero Academia)', 'Midoriya Izuku & Shinsou Hitoshi Friendship', 'BAMF Midoriya Izuku', 'Oblivious Bakugou Katsuki', 'Oblivious Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead is So Done', ""Midoriya Inko's Bad Parenting"", 'Midoriya Inko Tries', 'Midoriya Inko has mental trauma', 'Midoriya Inko Needs a Hug', 'Depressed Shinsou Hitoshi', 'Parental Aizawa Shouta | Eraserhead', 'Shinsou Hitoshi is in Class 1-A', 'Shinsou Hitoshi Replaces Mineta Minoru', 'Insomniac Shinsou Hitoshi', 'Insomniac Midoriya Izuku', 'Nedzu Training Midoriya Izuku', 'Mentor Nedzu (My Hero Academia)', ""Todoroki Enji | Endeavor's Bad Parenting"", 'Todoroki Enji | Endeavor Tries', ""Dabi's just protecting 1-A"", 'Genius Midoriya Izuku']",Updated,21,1,"Hey, I'm Izuku Midoriya, aka Deku. Most people would say that Deku is just my hero name, but to me it's a whole persona. Deku is a way of acting. When I'm Deku, I'm the sunshine child, the innocent, smiling person. But when I'm with the two people I trust the most, Shinsou Hitoshi and Dabi, I'm my true self. Izuku is more cynical, colder, blunt, and sarcastic.",False,2
Third Time's The Charm,LittleAppleSeeds,https://archiveofourown.org/works/31864273,https://archiveofourown.org/downloads/31864273/title.epub,AO3W_31864273,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Midoriya Izuku', 'Bakugou Katsuki & Midoriya Izuku', 'Ashido Mina & Midoriya Izuku', 'Midoriya Izuku & Sero Hanta', 'Kirishima Eijirou & Midoriya Izuku', 'Kaminari Denki & Midoriya Izuku', 'Midoriya Izuku & Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic']","['Bakugou Katsuki', 'Ashido Mina', 'Kaminari Denki', 'Kirishima Eijirou', 'Midoriya Izuku', 'Sero Hanta', 'Shinsou Hitoshi', 'Yamada Hizashi | Present Mic', 'Eri (My Hero Academia)', 'Uraraka Ochako', 'Todoroki Shouto', 'Asui Tsuyu', 'Iida Tenya']","['Bakusquad adopts Izuku', 'Midoriya Izuku is a Little Shit', 'Insomniac Midoriya Izuku', 'Izuku gets a makeover', 'Midoriya Izuku Needs A Hug', 'Bakusquad gives it to him', 'Protective Bakusquad (My Hero Academia)', 'Dekusquad are assholes', 'Worried Erasermic Family', 'Im sorry i love the dekusquad but in this fic', 'Hurt/Comfort', 'Izuku is in Erasermic Family', 'Let Midoriya Izuku Swear', 'Dead Midoriya Inko she was kind of a bitch tho']",Updated,11,1,"Izuku has noticed his friends avoiding him. But he doesn't know for sure, i mean sure they don't really talk anymore and sure when he enters a room with them in it they all slowly leave and sure hes caught them hanging out off campus when they told him they were all busy..... but he could just be jumping to conclusions like always. At least that's what he's trying to believe until he walks past them in the mall and overhears some unsavory things about himself right before summer break. And ends up running away crying right into the Bakusquad. And for some odd reason they decide to adopt Izuku into their group and show him what a real friendship is like. Or, Izuku overhears his friends talking shit and ends up in the Bakusquad now watch and enjoy as him and his friends just have fun and be kids with a little drama and self discovery along the way",False,2
Of Spirits and Demons,Itslivybear,https://archiveofourown.org/works/30720062,https://archiveofourown.org/downloads/30720062/title.epub,AO3W_30720062,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Inko & Midoriya Izuku', 'Midoriya Izuku & Original Character(s)', 'several in fact - Relationship', 'Midoriya Izuku & Tokoyami Fumikage', 'Kouda Kouji & Midoriya Izuku', 'Shouji Mezou & Tokoyami Fumikage', 'Midoriya Izuku & Shouji Mezou', 'Midoriya Izuku & Nedzu', 'Hagakure Tooru & Midoriya Izuku', 'Midoriya Izuku & Shinsou Hitoshi', 'Midoriya Izuku & Todoroki Shouto']","['Midoriya Izuku', 'Midoriya Inko', 'Original Characters', 'Original Non-Human Character(s)', 'Tokoyami Fumikage', 'Dark Shadow (My Hero Academia)', 'Shouji Mezou', 'Kouda Kouji', 'Aizawa Shouta | Eraserhead', 'Nedzu (My Hero Academia)', 'Todoroki Shouto', 'Shinsou Hitoshi', 'Hagakure Tooru', 'Iida Tenya', 'Asui Tsuyu', 'Kamajii (Sen to Chihiro no Kamikakushi)', ""and other members of the spirited away cast I couldn't find in the tag searcher"", 'Tsukuyomi', 'Amaterasu', 'Eri (My Hero Academia)']","['Youkai', 'Spirited Away References', 'Japanese Mythology & Folklore', 'Alternate Universe - Canon Divergence', 'Midoriya Izuku Has a Quirk', 'will updates tags as I go', 'Ghosts', 'Midoriya Izuku Sees Ghosts', 'and other spirits!', 'Interspecies Relationship(s)', 'that are PLATONIC', 'tobi be like', 'I am just a leetle creecher', 'Midoriya Izuku Has a Knife', 'Mineta Minoru is Expelled from U.A. High School', 'Alternate Sports Festival', 'Inspired by Princess Mononoke', 'references to it anyway', 'the major character death is arguably minor', 'they come back', ""also they aren't one of the main homeslices""]",Completed,55,1,"Midoriya Izuku is born with eyes that see past what normal people can. He can see spirits. At first, no one believes him, but he manages to show his friends for a few moments before passing out and being rushed to the hospital for quirk overuse. Now, he's an outcast at school, the demon boy who talks to spirits and is friends with demons.  It seems like only he can see them, interact with them, and help them, but Izuku wants nothing more than to be a hero, and he's going to do whatever it takes to get there.",True,3
"This is Deku, Signing On! (Discontinued for Now. Will come back to eventually)",TurtleWearingClothes,https://archiveofourown.org/works/15544461,https://archiveofourown.org/downloads/15544461/title.epub,AO3W_15544461,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Everyone'],"['Midoriya Izuku', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Bakugou Katsuki', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Class 1-A (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Uraraka Ochako', 'Iida Tenya', 'Kaminari Denki', 'Kirishima Eijirou', 'Todoroki Shouto', 'Yaoyorozu Momo', 'Ashido Mina', 'Sero Hanta']","['Youtube AU', 'YouTuber Midoriya', 'YouTuber Izuku', 'Might be slight crack', 'OCs - Freeform', 'Lots of OCs - Freeform', ""they won't have many major roles outside of a few chapters though"", 'Everyone Loves Midoriya Izuku', 'Protective Class 1-A (My Hero Academia)', 'Protective Midoriya Izuku', 'I Tried']",Updated,25,1,"YouTube. It had always been an escape for Midoriya from the bullying that he had dealt with since elementary school. He didn’t know why people bullied him, but he guessed that it mostly had to do with Bakugou. He didn’t know why Bakugou bullied him though. Still, Midoriya had YouTube, and that helped him a lot. He was subscribed to a lot of inspirational people and people who analyzed cartoons and video games. Those were fun for him because it showed him new perspectives on everything. Then, in middle school, he decided something. Midoriya decided to make another YouTube account to start uploading videos. This is the story of Deku the YouTuber, and eventually, all of Class 1-A joins in on the fun!",False,2
The Music Man,That_one_demonic_entity,https://archiveofourown.org/works/25520254,https://archiveofourown.org/downloads/25520254/title.epub,AO3W_25520254,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Kayama Nemuri | Midnight & Yamada Hizashi | Present Mic', 'Midoriya Izuku & Todoroki Shouto', 'Midoriya Izuku & Original Character(s)', 'Midoriya Izuku/Todoroki Shouto', 'Haimawari Kouichi & Midoriya Izuku', 'Midoriya Izuku & Eri']","['Aizawa Shouta | Eraserhead', 'Midoriya Izuku', 'Yamada Hizashi | Present Mic', 'Class 1-A (My Hero Academia)', 'Shinsou Hitoshi', 'Hadou Nejire', 'Toogata Mirio', 'Amajiki Tamaki', 'Original Characters', 'Sasaki Mirai | Sir Nighteye', 'Kayama Nemuri | Midnight', 'Eri (My Hero Academia)', 'Kurono Hari | Chronostasis', 'Midoriya Hisashi', 'Shimura Nana', 'Todoroki Shouto', 'Haimawari Kouichi', 'Todoroki Enji | Endeavor', 'Original Character(s) - Character']","['Dadzawa', 'Mild Hurt/Comfort', 'Neglectful Midoriya Inko', 'music man - Freeform', 'Aizawa is just a tired man who wants his kid happy and safe', 'Musicfic-ish', 'Inko is an abusive alcoholic', 'izuku has trust issues', 'I apologize for nothing', 'Except for mineta existing in this universe', 'Serious but with crack', 'Vigilante Midoriya Izuku', 'But not really cause he didnt have a quirk back then', 'Sensei | All For One is Not Midoriya Hisashi', 'Traumatized Midoriya Izuku', 'Irregular Post-schedule', 'memory problems', 'Izuku is Having a Rough Day', 'Midoriya Inko is a Shimura', 'Quirkscape', 'Memories', 'Crack and Angst', 'Human Experimentation', 'Bonding', 'Horror', 'Blood and Gore', 'Mention Kouichi/Makoto', 'No beta we die like ocs', 'Abusive Midoriya Hisashi', 'Minor Character Death', 'Midoriya can sing and dance', 'Villain Midoriya Hisashi', 'Child Abuse', 'Midoriya Izuku & Todoroki Enji | Endeavor - Freeform', ""Mido and Endeavor's relationship is kinda complicated"", 'Happy Ending', 'There will be one. I swear. Eventually', 'Manipulation', 'Nightmares', 'The rooftop trio are gossipy bitches change my mind', ""The plot is there. I just can get distracted but there's a plan I swear"", 'Midoriya Izuku is a Little Shit', 'Eri & Kouta', 'Sibling-like relationship Eri & Midoriya Izuku', 'Author is living due to coffee and spite alone']",Updated,50,1,"Aizawa just wanted take a peaceful nap on the roof because he slept where he wished so you can fuck off Hizashi, he can and WILL sleep anywhere but the couch just to spite your sorry ass. What he wasn't expecting was that 1. one of his students came up there often 2. problem child could sing, 3. that student knew a fuckton of sad songs, but he had the best guess which was his favorite baised off how much he sang it, 4. he was possibly a vent gremlin too so you know gotta tell so you don't scare the fuck out of the other when you meet each other in the vents at 4 in the morning, and 5. what the fuck is Midoriya's life, because for fucks sake.",False,2
the one with the bread,decayofanova,https://archiveofourown.org/works/31335266,https://archiveofourown.org/downloads/31335266/title.epub,AO3W_31335266,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku', 'Original Child Character(s)', 'Kirishima Eijirou', 'Ashido Mina', 'Kaminari Denki', 'Sero Hanta', 'Todoroki Shouto']","['Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Single Parent Midoriya Izuku', 'Getting Together', 'Alpha Bakugou Katsuki', 'Omega Midoriya Izuku', 'Alternate Universe - Modern Setting', 'Alternate Universe - No Quirks (My Hero Academia)', 'Domestic Fluff', 'Mutual Pining', 'Oblivious Midoriya Izuku', 'Midoriya Izuku Has ADHD', 'Anxiety Disorder', 'Anxiety Attacks', 'Self-Esteem Issues', 'Accidental Sugar Daddy Bakugou Katsuki', 'Sugar Daddy Bakugou Katsuki', 'Protective Bakugou Katsuki', 'POV Multiple', 'Slow Burn', 'Sex Worker Midoriya Izuku', 'Fluff and Angst', 'Angst and Hurt/Comfort', 'Mpreg', 'Angst with a Happy Ending', 'Family Fluff', 'Found Family', 'Complete', 'Everything After Chapter 11 Is Extra!']",Completed,13,1,"The first thing Katsuki notices about the boy with green hair is that he looks entirely out of place in the city. --- On a normal spring day, Katsuki Bakugo, chef and owner of Nitro Noodles, steps in to help a clueless country omega and his rowdy pup from being robbed by a pickpocket. The omega, Izuku, thanks Katsuki by offering him a loaf of his homemade honey-curry bread. At first bite, Katsuki instantly falls for the omega's baking. (And maybe for Izuku as well)",True,3
the times we wish that the murder was legal (and when it technically was),pomeiau,https://archiveofourown.org/works/31724056,https://archiveofourown.org/downloads/31724056/title.epub,AO3W_31724056,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Sero Hanta/Todoroki Shouto', 'Ashido Mina/Hatsume Mei', 'Aoyama Yuuga/Iida Tenya', 'Jirou Kyouka/Yaoyorozu Momo', 'Aizawa Shouta | Eraserhead & Class 1-A', 'Midoriya Izuku & Nedzu', 'Midoriya Izuku & Shigaraki Tomura | Shimura Tenko', 'Asui Tsuyu/Uraraka Ochako', 'First One For All User & Midoriya Izuku', 'Midoriya Izuku & Past One For All Users', 'Aizawa Shouta | Eraserhead & Midoriya Izuku']",[],"['Class 1-A Shenanigans (My Hero Academia)', 'Pervert Mineta Minoru', 'dont worry hes dead', 'the murdersquad is real', 'just like the insomniasquad', 'theres a lot of squads okay', 'BAMF Midoriya Izuku', 'Sensei | All For One is Midoriya Hisashi', 'but man fuck the afo', 'Crack', 'Fluff', 'Hurt/Comfort', 'Sleepy Cuddles', 'we stan healthy relationships', 'Todoroki Enji | Endeavor Being An Asshole', 'fuck him', 'Protective Aizawa Shouta | Eraserhead', 'Midoriya Izuku Has ADHD', 'Depressed Midoriya Izuku', 'Autistic Kaminari Denki', 'Protective Shigaraki Tomura | Shimura Tenko', 'Coming Out', 'Retired Yagi Toshinori | All Might', 'Sadistic Nedzu (My Hero Academia)', 'Sadistic Midoriya Izuku', 'chatfic', 'Chatting & Messaging', 'Class 1-A Group Chat (My Hero Academia)', 'anime refences', 'Music', 'Self-Harm', 'Eating Disorders', 'im sorry besties', 'the story began after the stain arc', 'just so you know', 'first ofa user is a part of the gen z', 'Everyone is Gay', 'Everyone Needs a Hug', 'Russian Mafia', 'Boku no Hero Academia | My Hero Academia Manga Spoilers', 'SPOILERS BESTIES BE CAREFUL', 'Languages', 'criminal dekusquad']",Updated,9,1,"𝗶𝗶𝗱𝗮 𝘁𝗲𝗻𝘆𝗮: Welcome fellow students! Mr. Aizawa suggested creating a group chat if any of us would be in any kind of danger (I am looking at you Midoriya) or just to integrate with each other. Yes, I know it's a bad idea. No, I won’t stop you. Don't kill without supervision. 𝗺𝗶𝗱𝗼𝗿𝗶𝘆𝗮 𝗶𝘇𝘂𝗸𝘂: hey thats calling out",False,2
